Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,214,1.060,1785954086260568.945	,1785954086260570.005	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,215,1.160,1785954086260570.025	,1785954086260571.185	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,216,3.020,1785954086260571.205	,1785954086260574.225	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,217,0.980,1785954086260574.245	,1785954086260575.225	
6,te_increflashattention_e293d7c94dc73842c746c0471ae25afd505f2afab9d3773baab3b48e3cf86ef7,MIX_AIC,6,218,17.780,1785954086260576.465	,1785954086260594.245	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,219,4.360,1785954086260595.265	,1785954086260599.625	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,220,1.740,1785954086260599.665	,1785954086260601.405	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,221,8.020,1785954086260601.425	,1785954086260609.445	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,222,5.520,1785954086260609.485	,1785954086260615.005	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,223,1.520,1785954086260615.025	,1785954086260616.545	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,224,8.020,1785954086260616.585	,1785954086260624.605	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,225,1.540,1785954086260624.625	,1785954086260626.165	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,226,7.520,1785954086260626.185	,1785954086260633.705	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,227,1.100,1785954086260633.725	,1785954086260634.825	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,228,1.120,1785954086260634.845	,1785954086260635.965	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,229,2.200,1785954086260635.985	,1785954086260638.185	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,230,0.920,1785954086260638.205	,1785954086260639.125	
6,te_increflashattention_e293d7c94dc73842c746c0471ae25afd505f2afab9d3773baab3b48e3cf86ef7,MIX_AIC,6,231,18.920,1785954086260640.585	,1785954086260659.505	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,232,4.360,1785954086260660.625	,1785954086260664.985	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,233,1.500,1785954086260665.005	,1785954086260666.505	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,234,7.920,1785954086260666.525	,1785954086260674.445	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,235,5.360,1785954086260674.465	,1785954086260679.825	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,236,1.500,1785954086260679.845	,1785954086260681.345	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,237,8.520,1785954086260681.385	,1785954086260689.905	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,238,1.500,1785954086260689.925	,1785954086260691.425	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,239,8.080,1785954086260691.445	,1785954086260699.525	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,240,1.060,1785954086260699.545	,1785954086260700.605	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,241,1.160,1785954086260700.625	,1785954086260701.785	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,242,2.180,1785954086260701.805	,1785954086260703.985	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,243,1.020,1785954086260704.005	,1785954086260705.025	
6,te_increflashattention_e293d7c94dc73842c746c0471ae25afd505f2afab9d3773baab3b48e3cf86ef7,MIX_AIC,6,244,19.360,1785954086260707.065	,1785954086260726.425	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,245,5.220,1785954086260727.665	,1785954086260732.885	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,246,1.580,1785954086260732.905	,1785954086260734.485	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,247,7.960,1785954086260734.505	,1785954086260742.465	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,248,5.400,1785954086260742.485	,1785954086260747.885	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,249,1.480,1785954086260747.905	,1785954086260749.385	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,250,9.580,1785954086260749.405	,1785954086260758.985	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,251,1.780,1785954086260759.005	,1785954086260760.785	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,252,7.440,1785954086260760.805	,1785954086260768.245	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,253,1.080,1785954086260768.265	,1785954086260769.345	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,254,1.160,1785954086260769.385	,1785954086260770.545	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,255,2.180,1785954086260770.565	,1785954086260772.745	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,256,1.040,1785954086260772.765	,1785954086260773.805	
6,te_increflashattention_e293d7c94dc73842c746c0471ae25afd505f2afab9d3773baab3b48e3cf86ef7,MIX_AIC,6,257,17.560,1785954086260774.765	,1785954086260792.325	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,258,5.520,1785954086260793.545	,1785954086260799.065	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,259,1.620,1785954086260799.085	,1785954086260800.705	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,260,7.980,1785954086260800.745	,1785954086260808.725	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,261,5.420,1785954086260808.745	,1785954086260814.165	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,262,1.740,1785954086260814.185	,1785954086260815.925	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,263,8.440,1785954086260815.945	,1785954086260824.385	
6,te_inplaceaddrmsnorm_00140acccd5d124de66fb2201391b9471484a775ad3033771fec0ec5bb3ad989__kernel0,AI_VECTOR_CORE,6,264,1.980,1785954086260824.405	,1785954086260826.385	
6,te_matmul_bd6bb06e454cbd5a6db8e629d6afcfe95282ec4fbbe6dc1b4d08d12e66ee3768__kernel0,AI_CORE,6,265,134.420,1785954086260826.405	,1785954086260960.825	
6,N/A,NOTIFY_RECORD,6,266,0.000,1785954086260960.865	,1785954086260960.865	
6,N/A,PROFILER_TRACE_EX,3,1008,0.000,1785954086260977.185	,1785954086260977.185	
6,Cast_1fb1c1a33856de01862630399320fff3_high_performance_210000000,AI_VECTOR_CORE,3,1009,9.260,1785954086260977.205	,1785954086260986.465	
6,ArgMaxV2_4402011f777d6374ab9f6425cb5984c4_high_performance_3,AI_VECTOR_CORE,3,1010,14.040,1785954086260986.505	,1785954086261000.545	
6,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,3,1011,1.560,1785954086261000.565	,1785954086261002.125	
6,N/A,EVENT_RECORD,3,1012,0.000,1785954086261002.165	,1785954086261002.165	
6,Fill_41dadce325b0f810d03359af2a38990b_high_performance_210000000,AI_VECTOR_CORE,3,1013,2.000,1785954086261002.325	,1785954086261004.325	
6,SelectV2_a32d70ed63082227463347a44bd5a08e_high_performance_210000000,AI_VECTOR_CORE,3,1014,2.120,1785954086261023.525	,1785954086261025.645	
6,Add_41dadce325b0f810d03359af2a38990b_high_performance_210000000,AI_VECTOR_CORE,3,1015,2.800,1785954086261146.145	,1785954086261148.945	
6,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,3,1016,3.460,1785954086261265.685	,1785954086261269.145	
6,SelectV2_a32d70ed63082227463347a44bd5a08e_high_performance_210000000,AI_VECTOR_CORE,3,1017,3.080,1785954086261340.445	,1785954086261343.525	
6,N/A,PROFILING_DISABLE,0,5,0.020,1785954086278447.645	,1785954086278447.665	
