Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,140,1.760,1785953640526593.315	,1785953640526595.075	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,141,8.900,1785953640526595.095	,1785953640526603.995	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,142,1.640,1785953640526604.015	,1785953640526605.655	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,143,2.060,1785953640526605.675	,1785953640526607.735	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,144,2.320,1785953640526607.755	,1785953640526610.075	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,145,1.960,1785953640526610.095	,1785953640526612.055	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,146,20.480,1785953640526613.295	,1785953640526633.775	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,147,5.560,1785953640526634.535	,1785953640526640.095	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,148,2.300,1785953640526640.115	,1785953640526642.415	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,149,9.400,1785953640526642.435	,1785953640526651.835	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,150,7.300,1785953640526651.875	,1785953640526659.175	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,151,1.900,1785953640526659.195	,1785953640526661.095	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,152,9.800,1785953640526661.115	,1785953640526670.915	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,153,1.880,1785953640526670.955	,1785953640526672.835	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,154,7.540,1785953640526672.855	,1785953640526680.395	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,155,1.120,1785953640526680.435	,1785953640526681.555	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,156,1.680,1785953640526681.595	,1785953640526683.275	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,157,2.720,1785953640526683.295	,1785953640526686.015	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,158,1.980,1785953640526686.035	,1785953640526688.015	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,159,22.280,1785953640526689.375	,1785953640526711.655	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,160,6.280,1785953640526712.435	,1785953640526718.715	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,161,1.640,1785953640526718.735	,1785953640526720.375	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,162,8.720,1785953640526720.395	,1785953640526729.115	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,163,8.460,1785953640526729.135	,1785953640526737.595	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,164,1.680,1785953640526737.615	,1785953640526739.295	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,165,11.640,1785953640526739.315	,1785953640526750.955	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,166,1.800,1785953640526750.975	,1785953640526752.775	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,167,9.180,1785953640526752.795	,1785953640526761.975	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,168,1.020,1785953640526761.995	,1785953640526763.015	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,169,1.860,1785953640526763.055	,1785953640526764.915	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,170,2.380,1785953640526764.955	,1785953640526767.335	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,171,1.140,1785953640526767.375	,1785953640526768.515	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,172,20.160,1785953640526769.615	,1785953640526789.775	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,173,6.500,1785953640526790.835	,1785953640526797.335	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,174,1.620,1785953640526797.355	,1785953640526798.975	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,175,8.460,1785953640526798.995	,1785953640526807.455	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,176,9.020,1785953640526807.475	,1785953640526816.495	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,177,1.520,1785953640526816.535	,1785953640526818.055	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,178,10.780,1785953640526818.075	,1785953640526828.855	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,179,1.460,1785953640526828.875	,1785953640526830.335	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,180,7.960,1785953640526830.355	,1785953640526838.315	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,181,1.000,1785953640526838.335	,1785953640526839.335	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,182,1.600,1785953640526839.355	,1785953640526840.955	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,183,2.420,1785953640526840.975	,1785953640526843.395	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,184,1.420,1785953640526843.435	,1785953640526844.855	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,185,21.680,1785953640526846.255	,1785953640526867.935	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,186,7.720,1785953640526868.715	,1785953640526876.435	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,187,1.540,1785953640526876.455	,1785953640526877.995	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,188,8.520,1785953640526878.015	,1785953640526886.535	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,189,6.860,1785953640526886.555	,1785953640526893.415	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,190,1.740,1785953640526893.435	,1785953640526895.175	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,191,10.220,1785953640526895.195	,1785953640526905.415	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,192,1.500,1785953640526905.435	,1785953640526906.935	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,193,9.020,1785953640526906.975	,1785953640526915.995	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,194,1.100,1785953640526916.015	,1785953640526917.115	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,195,1.540,1785953640526917.135	,1785953640526918.675	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,196,2.320,1785953640526918.695	,1785953640526921.015	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,197,1.080,1785953640526921.035	,1785953640526922.115	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,198,21.500,1785953640526923.595	,1785953640526945.095	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,199,6.100,1785953640526946.035	,1785953640526952.135	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,200,1.620,1785953640526952.155	,1785953640526953.775	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,201,8.680,1785953640526953.795	,1785953640526962.475	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,202,8.540,1785953640526962.495	,1785953640526971.035	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,203,1.680,1785953640526971.055	,1785953640526972.735	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,204,9.180,1785953640526972.755	,1785953640526981.935	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,205,1.640,1785953640526981.955	,1785953640526983.595	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,206,8.600,1785953640526983.615	,1785953640526992.215	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,207,1.180,1785953640526992.255	,1785953640526993.435	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,208,1.760,1785953640526993.455	,1785953640526995.215	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,209,3.360,1785953640526995.235	,1785953640526998.595	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,210,1.360,1785953640526998.615	,1785953640526999.975	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,211,19.300,1785953640527001.415	,1785953640527020.715	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,212,7.440,1785953640527021.435	,1785953640527028.875	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,213,1.660,1785953640527028.895	,1785953640527030.555	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,214,8.440,1785953640527030.575	,1785953640527039.015	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,215,7.300,1785953640527039.035	,1785953640527046.335	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,216,1.500,1785953640527046.355	,1785953640527047.855	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,217,8.260,1785953640527047.895	,1785953640527056.155	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,218,1.500,1785953640527056.175	,1785953640527057.675	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,219,7.600,1785953640527057.695	,1785953640527065.295	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,220,1.000,1785953640527065.315	,1785953640527066.315	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,221,1.480,1785953640527066.355	,1785953640527067.835	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,222,2.300,1785953640527067.875	,1785953640527070.175	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,223,1.180,1785953640527070.215	,1785953640527071.395	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,224,20.860,1785953640527072.655	,1785953640527093.515	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,225,7.740,1785953640527094.515	,1785953640527102.255	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,226,1.920,1785953640527102.275	,1785953640527104.195	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,227,8.540,1785953640527104.215	,1785953640527112.755	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,228,8.820,1785953640527112.775	,1785953640527121.595	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,229,1.740,1785953640527121.615	,1785953640527123.355	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,230,9.960,1785953640527123.375	,1785953640527133.335	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,231,1.480,1785953640527133.355	,1785953640527134.835	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,232,7.460,1785953640527134.855	,1785953640527142.315	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,233,0.980,1785953640527142.335	,1785953640527143.315	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,234,1.220,1785953640527143.335	,1785953640527144.555	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,235,2.280,1785953640527144.575	,1785953640527146.855	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,236,1.220,1785953640527146.875	,1785953640527148.095	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,237,21.980,1785953640527149.355	,1785953640527171.335	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,238,6.460,1785953640527172.415	,1785953640527178.875	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,239,1.520,1785953640527178.895	,1785953640527180.415	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,240,8.600,1785953640527180.435	,1785953640527189.035	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,241,8.000,1785953640527189.055	,1785953640527197.055	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,242,1.500,1785953640527197.075	,1785953640527198.575	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,243,8.240,1785953640527198.615	,1785953640527206.855	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,244,1.440,1785953640527206.875	,1785953640527208.315	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,245,8.100,1785953640527208.335	,1785953640527216.435	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,246,1.060,1785953640527216.455	,1785953640527217.515	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,247,1.300,1785953640527217.535	,1785953640527218.835	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,248,2.360,1785953640527218.855	,1785953640527221.215	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,249,0.980,1785953640527221.235	,1785953640527222.215	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,250,22.500,1785953640527223.675	,1785953640527246.175	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,251,6.640,1785953640527247.335	,1785953640527253.975	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,252,1.580,1785953640527253.995	,1785953640527255.575	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,253,9.860,1785953640527255.595	,1785953640527265.455	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,254,7.220,1785953640527265.475	,1785953640527272.695	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,255,1.640,1785953640527272.715	,1785953640527274.355	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,256,8.640,1785953640527274.375	,1785953640527283.015	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,257,1.480,1785953640527283.035	,1785953640527284.515	
6,te_matmul_8b3306b24f57361e2a756293ea64a1342b18a16b177ad6fca4f83f7599a3ea0c__kernel0,AI_CORE,6,258,7.720,1785953640527284.555	,1785953640527292.275	
6,te_splitvd_d17965c7d7e8ef98e5c4a8c43fa07c60556f4deba7163560075b8d51d2e3b888__kernel0,AI_VECTOR_CORE,6,259,1.040,1785953640527292.315	,1785953640527293.355	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,260,1.200,1785953640527293.375	,1785953640527294.575	
6,te_applyrotaryposemb_d142cc98ab2a1283d0b176e197a8ed3001866bf12ff64f3cce53340ff1295250__kernel0,AI_VECTOR_CORE,6,261,2.380,1785953640527294.615	,1785953640527296.995	
6,te_scatter_226cddbe36c13c7aebd4a0af4bc042719ab78ce0f7965ec85f752da1566c91ec__kernel0,AI_VECTOR_CORE,6,262,1.200,1785953640527297.035	,1785953640527298.235	
6,te_increflashattention_2914112daf2119d1a6ac422cf22e392b78d9700782ead7ab08aedf7e11e5e07a,MIX_AIC,6,263,20.980,1785953640527299.175	,1785953640527320.155	
6,te_matmul_a92d78a2a636f0ef9776f17dd0acd72f7ba1d30e82463bbb55edd5081230e838__kernel0,AI_CORE,6,264,6.340,1785953640527321.015	,1785953640527327.355	
6,te_inplaceaddrmsnorm_a883b051670cdb40aecf76240ba6a16cb95509b6a775ad8f61eb853cf6acb1f9__kernel0,AI_VECTOR_CORE,6,265,1.580,1785953640527327.395	,1785953640527328.975	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,266,9.260,1785953640527328.995	,1785953640527338.255	
6,te_matmul_bac92edeeee5b874c1c665ecb93900a68beded56e576c8b8b4a54f95d341bdf0__kernel0,AI_CORE,6,267,9.040,1785953640527338.275	,1785953640527347.315	
6,te_fused_op_swish_mul_6235946b44b6b3fc89fd62f02f7acc045d1373c83dbcb9f0004402584da8f7fa__kernel0,AI_VECTOR_CORE,6,268,1.620,1785953640527347.335	,1785953640527348.955	
6,te_matmul_d08950d81d2f88768302fcaea768c33589946bf5769be44a85bd2514a20364c9__kernel0,AI_CORE,6,269,8.480,1785953640527348.975	,1785953640527357.455	
6,te_inplaceaddrmsnorm_00140acccd5d124de66fb2201391b9471484a775ad3033771fec0ec5bb3ad989__kernel0,AI_VECTOR_CORE,6,270,2.100,1785953640527357.475	,1785953640527359.575	
6,te_matmul_bd6bb06e454cbd5a6db8e629d6afcfe95282ec4fbbe6dc1b4d08d12e66ee3768__kernel0,AI_CORE,6,271,176.440,1785953640527359.595	,1785953640527536.035	
6,N/A,NOTIFY_RECORD,6,272,0.000,1785953640527536.055	,1785953640527536.055	
6,N/A,PROFILER_TRACE_EX,3,992,0.000,1785953640527556.535	,1785953640527556.535	
6,Cast_1fb1c1a33856de01862630399320fff3_high_performance_210000000,AI_VECTOR_CORE,3,993,8.860,1785953640527556.575	,1785953640527565.435	
6,ArgMaxV2_4402011f777d6374ab9f6425cb5984c4_high_performance_3,AI_VECTOR_CORE,3,994,13.900,1785953640527565.475	,1785953640527579.375	
6,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,3,995,1.340,1785953640527579.395	,1785953640527580.735	
6,N/A,EVENT_RECORD,3,996,0.020,1785953640527580.755	,1785953640527580.775	
6,Fill_41dadce325b0f810d03359af2a38990b_high_performance_210000000,AI_VECTOR_CORE,3,997,1.580,1785953640527580.915	,1785953640527582.495	
6,SelectV2_a32d70ed63082227463347a44bd5a08e_high_performance_210000000,AI_VECTOR_CORE,3,998,2.400,1785953640527619.595	,1785953640527621.995	
6,Add_41dadce325b0f810d03359af2a38990b_high_performance_210000000,AI_VECTOR_CORE,3,999,2.920,1785953640527799.415	,1785953640527802.335	
6,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,3,1000,1.640,1785953640527907.655	,1785953640527909.295	
6,SelectV2_a32d70ed63082227463347a44bd5a08e_high_performance_210000000,AI_VECTOR_CORE,3,1001,1.740,1785953640527980.555	,1785953640527982.295	
6,N/A,EVENT_RECORD,3,1002,0.020,1785953640528584.915	,1785953640528584.935	
6,N/A,MEMCPY_ASYNC,3,1003,2.940,1785953640529169.135	,1785953640529172.075	
6,UpdateModelParam,AI_VECTOR_CORE,3,1004,3.920,1785953640529172.235	,1785953640529176.155	
6,N/A,PROFILER_TRACE_EX,3,1005,0.020,1785953640529189.475	,1785953640529189.495	
6,N/A,MODEL_EXECUTE,3,1006,4.980,1785953640529189.515	,1785953640529194.495	
6,te_gatherv2_d067fbabaa81e25832cc932602194081ed7fd80741e1163e90a10399d22d6160__kernel0,AI_VECTOR_CORE,6,0,9.280,1785953640529194.435	,1785953640529203.715	
